allocationYear,fundId,clusterId,ClusterCBPFCERFId,partnerTypeId,partnerCode,projectList,budget
2024,1,11,11,3,8808.9287,28099,747829.5175
2024,18,9,9,3,335822.058,27576,500000.02
2024,18,10,10,1,335711.844,34041,500000.0
2024,18,10,10,1,338026.338,27575,700000.0
2024,18,10,10,1,345410.676,27567,750000.0
2024,18,10,10,1,348055.812,27574,590000.0
2024,18,10,10,2,344088.108,27577,360000.43
2024,18,10,10,2,498167.28,27571,100000.0
2024,18,10,10,2,498387.708,27569,500000.0
2024,27,4,4,1,716257.8225,27578,1500000.0
2024,27,4,4,2,693296.7525,33504,400000.0
2024,27,6,6,2,1006035.03,33503,504000.0
2024,27,6,6,2,692658.945,33495,800000.0
2024,27,6,6,2,713068.785,33551,150000.0
2024,27,6,6,2,723911.5125,33488,400000.0
2024,27,6,6,2,730289.5875,33620,300000.0
2024,27,6,6,2,986688.2025,33530,270000.0
2024,27,6,6,2,996893.1225,33489##33612,950500.0
2024,27,7,7,2,2404321.6725,33603,260000.0
2024,27,7,7,2,690745.5225,33514,500000.0
2024,27,7,7,2,997743.5325,33552,252000.0
2024,27,10,10,1,676075.95,33524,200000.0
2024,27,10,10,2,1006035.03,33503,196000.0
2024,27,10,10,2,2404321.6725,33603,140000.0
2024,27,10,10,2,692658.945,33495,200000.0
2024,27,10,10,2,693296.7525,33504,200000.0
2024,27,10,10,2,713068.785,33551,150000.0
2024,27,10,10,2,714131.7975,33494,400000.0
2024,27,10,10,2,996893.1225,33612,399500.0
2024,27,11,11,1,680540.6025,27580,1000000.0
2024,27,11,11,1,681603.615,27579,1000000.0
2024,27,11,11,2,690745.5225,33514,500000.0
2024,27,11,11,2,986688.2025,33530,30000.0
2024,27,13,13,2,693296.7525,33504,400000.0
2024,27,13,13,2,730289.5875,33620,300000.0
2024,27,13,13,2,997743.5325,33552,98000.0
2024,36,4,4,1,149061.2916,33249,599999.994
2024,36,4,4,1,2362048.1592,33329,500000.0
2024,36,4,4,1,2427023.594,33162,240000.0
2024,36,4,4,1,2433712.2417,33165,300000.005
2024,36,4,4,1,2750945.2469,33328,239999.996
2024,36,4,4,1,3775263.8661,33226,90000.0
2024,36,4,4,1,611533.504,33178,263999.9956
2024,36,4,4,1,977498.0853,33211,280000.0
2024,36,4,4,2,10489710.6358,33208,320000.0
2024,36,4,4,2,1847022.2863,33171,125999.9832
2024,36,4,4,2,2830253.4982,33277,150000.0
2024,36,6,6,1,1446658.9454,33260,144000.0
2024,36,6,6,1,193015.2622,33972,280000.3584
2024,36,6,6,1,2367781.2858,33265##33975,493500.0
2024,36,6,6,1,2678325.6433,33266,270000.0
2024,36,6,6,1,2750945.2469,34028##34029,470000.0
2024,36,6,6,1,2802543.3863,33966,274995.479
2024,36,6,6,1,324877.174,33206,180000.0
2024,36,6,6,1,614400.0673,33227,120000.0
2024,36,6,6,1,980364.6486,33969,184309.6736
2024,36,6,6,1,992786.4229,33991,575977.01
2024,36,6,6,2,10489710.6358,33209,250000.0
2024,36,6,6,2,10490666.1569,34269,699999.99
2024,36,6,6,2,1519278.549,33197##33970,479988.65599999996
2024,36,6,6,2,1847022.2863,33976,149999.97
2024,36,6,6,2,1847977.8074,33160,200000.0
2024,36,6,6,2,4198559.7134,34018,156815.281
2024,36,7,7,1,1446658.9454,33260,102000.0
2024,36,7,7,1,2360137.117,33989,63999.92
2024,36,7,7,1,2367781.2858,33265##33975,235500.0
2024,36,7,7,1,2379247.539,33304##33968,600000.0
2024,36,7,7,1,2427023.594,33162,160000.0
2024,36,7,7,1,2678325.6433,33266,90000.0
2024,36,7,7,1,2750945.2469,33328##34028##34029,229999.997
2024,36,7,7,1,324877.174,33206,90000.0
2024,36,7,7,1,3775263.8661,33226,150000.0
2024,36,7,7,1,3869860.455,34001,249893.13
2024,36,7,7,1,611533.504,33178,155999.9974
2024,36,7,7,1,614400.0673,33227,162000.0
2024,36,7,7,1,977498.0853,33211,160000.0
2024,36,7,7,1,980364.6486,33969,115193.546
2024,36,7,7,2,10489710.6358,33209,200000.0
2024,36,7,7,2,1519278.549,33197##33292##33970,1004991.492
2024,36,7,7,2,1847022.2863,33171##33976,299999.95
2024,36,7,7,2,1847977.8074,33160##33303##34281,1050000.0
2024,36,7,7,2,4198559.7134,34018,112010.915
2024,36,9,9,1,1446658.9454,33260,192000.0
2024,36,9,9,1,2360137.117,33989,75999.905
2024,36,9,9,1,2367781.2858,33265##33975,266500.0
2024,36,9,9,1,2379247.539,33304##33968,450000.0
2024,36,9,9,1,2427023.594,33162,200000.0
2024,36,9,9,1,2678325.6433,33266,60000.0
2024,36,9,9,1,2750945.2469,34028##34029,70000.0
2024,36,9,9,1,324877.174,33206,180000.0
2024,36,9,9,1,3775263.8661,33226,150000.0
2024,36,9,9,1,3869860.455,34001,249893.13
2024,36,9,9,1,614400.0673,33227,174000.0
2024,36,9,9,1,977498.0853,33211,380000.0
2024,36,9,9,1,980364.6486,33969,115193.546
2024,36,9,9,2,10489710.6358,33208##33209,580000.0
2024,36,9,9,2,1519278.549,33197##33292##33970,804991.492
2024,36,9,9,2,1847022.2863,33171##33976,323999.94680000003
2024,36,9,9,2,1847977.8074,33160##33303##34281,1250000.0
2024,36,9,9,2,2830253.4982,33277,300000.0
2024,36,9,9,2,4198559.7134,34018,89608.732
2024,36,10,10,2,1847977.8074,34281,200000.0
2024,36,11,11,1,1446658.9454,33260,162000.0
2024,36,11,11,1,149061.2916,33249,399999.996
2024,36,11,11,1,193015.2622,33972,220000.2816
2024,36,11,11,1,2360137.117,33989,259999.675
2024,36,11,11,1,2362048.1592,33329,500000.0
2024,36,11,11,1,2367781.2858,33265##33975,254500.0
2024,36,11,11,1,2379247.539,33304##33968,450000.0
2024,36,11,11,1,2427023.594,33162,200000.0
2024,36,11,11,1,2433712.2417,33165,300000.005
2024,36,11,11,1,2678325.6433,33266,180000.0
2024,36,11,11,1,2750945.2469,33328##34028##34029,589999.997
2024,36,11,11,1,2802543.3863,33966,224996.301
2024,36,11,11,1,324877.174,33206,150000.0
2024,36,11,11,1,3775263.8661,33226,210000.0
2024,36,11,11,1,611533.504,33178,179999.997
2024,36,11,11,1,614400.0673,33227,144000.0
2024,36,11,11,1,977498.0853,33211,180000.0
2024,36,11,11,1,980364.6486,33969,161270.9644
2024,36,11,11,2,10489710.6358,33208##33209,450000.0
2024,36,11,11,2,1519278.549,33197,260000.0
2024,36,11,11,2,1847022.2863,33171##33976,299999.95
2024,36,11,11,2,1847977.8074,33160,300000.0
2024,36,11,11,2,2830253.4982,33277,150000.0
2024,36,11,11,2,4198559.7134,34018,89608.732
2024,55,3,3,1,264074.6878,33992,80000.0
2024,55,3,3,1,4429252.7181,34008,200000.0
2024,55,3,3,2,533293.6877,33986,210000.0
2024,55,3,3,2,665331.0316,34016,200000.0
2024,55,4,4,1,111460.0955,33996,280000.0
2024,55,4,4,1,157758.9044,33999,410000.0
2024,55,4,4,1,264074.6878,33992,280000.0
2024,55,4,4,1,269218.9999,34009,200000.0
2024,55,4,4,1,4429252.7181,34008,200000.0
2024,55,4,4,1,4441256.113,34012,424000.0
2024,55,4,4,1,5144.3121,34010,150000.0
2024,55,4,4,2,1440407.388,34011,54000.0
2024,55,4,4,2,18919065.1331,33995,234000.0
2024,55,4,4,2,7047707.577,34006,140000.0
2024,55,4,4,2,709915.0698,34017,135000.0
2024,55,6,6,1,157758.9044,33999,240000.0
2024,55,6,6,1,264074.6878,33992,320000.0
2024,55,6,6,1,4441256.113,34012,200000.0
2024,55,6,6,1,5144.3121,34010,400000.0
2024,55,6,6,2,1440407.388,34011,225000.0
2024,55,6,6,2,18919065.1331,33995,130500.0
2024,55,6,6,2,6961969.042,33987,270000.0
2024,55,6,6,2,7047707.577,34006,560000.0
2024,55,6,6,2,709915.0698,34017,180000.0
2024,55,7,7,1,4929965.7625,34007,900000.0
2024,55,7,7,2,5173463.2019,34002,59999.997
2024,55,7,7,2,533293.6877,33986,280000.0
2024,55,7,7,2,668760.573,34015,447999.9936
2024,55,7,7,2,6961969.042,33987,94500.0
2024,55,9,9,1,4929965.7625,34007,100000.0
2024,55,9,9,1,5144.3121,34010,50000.0
2024,55,9,9,2,6961969.042,33987,9000.0
2024,55,10,10,1,111460.0955,33996,280000.0
2024,55,10,10,1,269218.9999,34009,300000.0
2024,55,10,10,1,4429252.7181,34008,200000.0
2024,55,10,10,2,1299796.1906,34003,699994.0
2024,55,10,10,2,1440407.388,34011,58500.0
2024,55,10,10,2,5173463.2019,34002,139999.993
2024,55,10,10,2,533293.6877,33986,210000.0
2024,55,10,10,2,665331.0316,34016,200000.0
2024,55,10,10,2,668760.573,34015,251999.9964
2024,55,10,10,2,709915.0698,34017,90000.0
2024,55,11,11,1,111460.0955,33996,140000.0
2024,55,11,11,1,157758.9044,33999,350000.0
2024,55,11,11,1,264074.6878,33992,120000.0
2024,55,11,11,1,4429252.7181,34008,400000.0
2024,55,11,11,1,4441256.113,34012,176000.0
2024,55,11,11,1,5144.3121,34010,400000.0
2024,55,11,11,2,1440407.388,34011,112500.0
2024,55,11,11,2,18919065.1331,33995,85500.0
2024,55,11,11,2,6961969.042,33987,76500.0
2024,55,11,11,2,709915.0698,34017,45000.0
2024,67,4,4,1,3211312.5576,27856,200600.0059
2024,67,4,4,1,605081.3853,27837,301000.0
2024,67,4,4,2,509168.289,27840,315000.0
2024,67,6,6,1,2282968.5144,27833,402000.0
2024,67,6,6,1,605081.3853,27837,352600.0
2024,67,7,7,1,1546450.6638,27879,500008.49
2024,67,11,11,1,2282968.5144,27833,198000.0
2024,67,11,11,1,3211312.5576,27856,139400.0041
2024,67,11,11,1,605081.3853,27837,206400.0
2024,67,11,11,2,509168.289,27840,385000.0
2024,249,4,4,2,10037633.0544,27677,119922.336
2024,249,4,4,2,10054434.4488,32687,161000.1702
2024,249,6,6,2,10037633.0544,27677,279818.784
2024,249,6,6,2,10054434.4488,32687,434000.4588
2024,249,6,6,2,26572605.3432,32697,259999.376
2024,249,6,6,2,26582206.14,32650,239821.746
2024,249,7,7,2,10054434.4488,32687,105000.111
2024,249,7,7,2,26572605.3432,32697,59999.856
2024,249,7,7,2,26582206.14,32650,3997.0291
2024,249,10,10,2,26582206.14,32650,55958.4074
2024,249,11,11,2,26572605.3432,32697,79999.808
2024,249,11,11,2,26582206.14,32650,99925.7275
2024,72,1,1,1,3128445.7875,33848,172200.0
2024,72,1,1,1,4779729.405,33849,150070.0
2024,72,1,1,1,4884967.6425,33874,200310.0
2024,72,1,1,1,5635029.2625,33873,75555.0
2024,72,1,1,2,3541745.0475,33855,151900.0
2024,72,1,1,3,4800777.0525,33439,252000.0
2024,72,4,4,1,3128445.7875,33848,352600.0
2024,72,4,4,1,4779729.405,33849,198930.0
2024,72,4,4,1,4884967.6425,33874,200310.0
2024,72,4,4,1,5635029.2625,33873,41975.0
2024,72,4,4,2,3541745.0475,33855,200725.0
2024,72,4,4,3,4800777.0525,33439,348000.0
2024,72,6,6,1,5175807.8625,33438,400000.0
2024,72,7,7,1,3032774.6625,32710##33437,775000.0
2024,72,7,7,1,4779729.405,32717,500000.0
2024,72,7,7,1,4817997.855,33440##33926,726250.0
2024,72,7,7,1,5635029.2625,33873,151110.0
2024,72,7,7,1,7906261.77,33936,349964.27
2024,72,7,7,2,3040428.3525,33641,500500.0385
2024,72,7,7,2,3264298.785,32742##33847,704176.019
2024,72,7,7,2,7898608.08,33945,200000.0
2024,72,7,7,2,7908175.1925,32725##33865,652272.1285999999
2024,72,9,9,1,3032774.6625,32709,350000.0
2024,72,9,9,1,3560879.2725,32752,400000.0
2024,72,9,9,1,4779729.405,32716,850000.0
2024,72,9,9,1,4817997.855,32730,1000000.0
2024,72,9,9,1,5198768.9325,32766,1000000.0
2024,72,9,9,2,3040428.3525,33641,149500.0115
2024,72,9,9,2,3132272.6325,32715,450000.02
2024,72,9,9,2,7898608.08,32729,300000.0
2024,72,10,10,1,5635029.2625,33873,201480.0
2024,72,10,10,2,7647949.7325,32756,500000.43
2024,72,10,10,2,7659430.2675,32719,500000.0
2024,72,10,10,2,7898608.08,33945,300000.0
2024,72,10,10,2,7908175.1925,33865,499114.1993
2024,72,11,11,1,3032774.6625,32710,500000.0
2024,72,11,11,1,3128445.7875,33848,295200.0
2024,72,11,11,1,4779729.405,32717,500000.0
2024,72,11,11,1,4817997.855,33440,48750.0
2024,72,11,11,1,4884967.6425,32707##33874,1009880.0
2024,72,11,11,1,5147106.525,33436,400000.0
2024,72,11,11,1,5635029.2625,33873,369380.0
2024,72,11,11,2,3051908.8875,32706,399999.99
2024,72,11,11,2,3103571.295,32711,299999.96
2024,72,11,11,2,3195415.575,32712,400000.0
2024,72,11,11,2,3264298.785,32742##33847,588325.931
2024,72,11,11,2,3541745.0475,33855,189875.0
2024,72,11,11,2,7908175.1925,33865,194569.9421
2024,73,3,3,1,4281699.588,27660,249952.0
2024,73,3,3,1,4362630.429,27859,427450.0
2024,73,3,3,2,2707365.681,27760,322498.0
2024,73,4,4,1,3736561.659,27969,500000.0
2024,73,4,4,1,4272537.606,27656,750000.02
2024,73,4,4,2,1026141.984,27850,250046.57
2024,73,4,4,2,668824.686,27657,750000.0
2024,73,4,4,2,699364.626,27784,250006.3
2024,73,6,6,1,4353468.447,27658,500000.0
2024,73,6,6,2,722269.581,27659,500000.0
2024,73,7,7,1,3860248.416,27652,500000.06
2024,73,7,7,1,4216038.717,27852,456498.01
2024,73,7,7,2,677986.668,27762,543458.0
2024,73,7,7,2,702418.62,27651,500000.0
2024,73,10,10,2,1183422.675,27764,249872.82
2024,73,10,10,2,1203273.636,27774,248228.01
2024,73,10,10,2,677986.668,27877,250000.0
2024,73,10,10,2,942157.149,27661,250000.0
2024,73,11,11,1,4281699.588,27654,500000.3
2024,73,11,11,2,668824.686,27655,500000.0
2024,73,11,11,2,673405.677,27789,333333.03
2024,73,11,11,2,685621.653,27792,333312.49
2024,73,11,11,2,699364.626,27775,333083.61
2024,73,12,12,3,4052650.038,34438,4992959.79
2024,73,12,12,3,4312239.528,27540,3547123.27
2024,73,14,14,2,1818653.427,27778,428004.28
2024,73,14,14,2,722269.581,27860,571864.71
2024,80,4,4,1,328210.5504,33515##33516,1239488.0
2024,80,4,4,1,330387.5904,33560,362448.0828
2024,80,4,4,1,330735.9168,33513##33860,1442821.2348
2024,80,4,4,1,333957.936,33893,499999.888
2024,80,4,4,1,334045.0176,33295##33411##33610##33648,3902380.5045000003
2024,80,4,4,1,336483.3024,33466##33468,685335.0
2024,80,4,4,1,336657.4656,33526,203300.0
2024,80,4,4,1,336831.6288,33478,1283999.768
2024,80,4,4,1,958071.7632,27618,321000.0
2024,80,4,4,3,335612.4864,32929,2000000.0
2024,80,6,6,1,327862.224,27615,861112.416
2024,80,6,6,1,328210.5504,27607##27619,2539330.091
2024,80,6,6,1,329168.448,27606,306822.4852
2024,80,6,6,1,329516.7744,27592,524298.075
2024,80,6,6,1,330387.5904,27610,323407.3713
2024,80,6,6,1,330735.9168,27598##33356,1079670.6386000002
2024,80,6,6,1,332477.5488,27605##33404,1119788.975
2024,80,6,6,1,332825.8752,34081,3728971.75
2024,80,6,6,1,333870.8544,27616,525194.362
2024,80,6,6,1,333957.936,27603##33400##33443,2242288.92
2024,80,6,6,1,334045.0176,27597##27599##27600##27601##27608,4298714.672499999
2024,80,6,6,1,336483.3024,27594##27611,2420340.0
2024,80,6,6,1,336657.4656,27589,642000.01
2024,80,6,6,1,336831.6288,27624,481500.0
2024,80,6,6,1,358602.0288,27593,1070000.005
2024,80,6,6,1,369487.2288,27602,1605000.0
2024,80,6,6,1,958071.7632,27618,1444500.0
2024,80,6,6,3,978797.184,32829,300000.39
2024,80,7,7,1,328210.5504,27607##27619##33281##33479##33515##33516##33517,8084192.805
2024,80,7,7,1,329516.7744,33536,294250.015
2024,80,7,7,1,330387.5904,27610,140972.4439
2024,80,7,7,1,333870.8544,27616##33469##33634,1898665.1035
2024,80,7,7,1,334045.0176,27599##33411##33561##33610##33648,2691129.3471
2024,80,7,7,1,336483.3024,27594##27611##33466##33468,1901925.0
2024,80,7,7,1,336657.4656,33526,203300.0
2024,80,7,7,1,336918.7104,32787,4000000.0
2024,80,7,7,1,344756.0544,33368,599200.0
2024,80,7,7,1,345191.4624,27591,217210.0
2024,80,7,7,1,357818.2944,33985,535000.0
2024,80,7,7,1,374450.88,33622,160288.0875
2024,80,7,7,1,958071.7632,27618,481500.0
2024,80,9,9,1,328210.5504,27607##27619##33281##33479##33515##33516##33517,7418975.533
2024,80,9,9,1,329168.448,27606,290237.486
2024,80,9,9,1,329516.7744,27592##33536,518949.19
2024,80,9,9,1,330387.5904,27610,149264.9406
2024,80,9,9,1,333870.8544,27616##33469##33634,2437373.5605
2024,80,9,9,1,333957.936,27603,185602.56
2024,80,9,9,1,334045.0176,27597##27599##27600##27601##27608##33561##33610##33648,3787991.4672
2024,80,9,9,1,336483.3024,27594##27611##33466##33468,1516725.0
2024,80,9,9,1,336657.4656,33526,203300.0
2024,80,9,9,1,345191.4624,27591,209720.0
2024,80,9,9,1,358602.0288,27593,1070000.005
2024,80,9,9,1,374450.88,33622,160288.0875
2024,80,10,10,1,327862.224,27615,215278.104
2024,80,10,10,1,328210.5504,33479##33515##33516,1890048.0
2024,80,10,10,1,330735.9168,33513,375501.114
2024,80,10,10,1,333870.8544,33634,709397.7239999999
2024,80,10,10,1,334045.0176,33295##33561##33610##33648,4007657.9973000004
2024,80,10,10,1,336483.3024,33466##33468,1009545.0
2024,80,10,10,1,336657.4656,33526,203300.0
2024,80,10,10,1,336831.6288,27624##33389##33478,1925518.274
2024,80,10,10,1,341359.872,33507,207364.2728
2024,80,10,10,1,345191.4624,33474,81320.0
2024,80,10,10,1,369487.2288,27622,1070000.0
2024,80,10,10,1,958071.7632,27618,481500.0
2024,80,10,10,2,342143.6064,33543,427734.11
2024,80,10,10,3,335612.4864,33410,2568000.03
2024,80,11,11,1,328210.5504,27607##33479##33515##33516,2749104.791
2024,80,11,11,1,328994.2848,33978,749000.0
2024,80,11,11,1,329168.448,27606,232189.9888
2024,80,11,11,1,330387.5904,27610##33560,1866757.2914
2024,80,11,11,1,330735.9168,27598##33356##33513##33860,2413657.5726
2024,80,11,11,1,332477.5488,33404,320654.125
2024,80,11,11,1,333957.936,27603##33893##33997,1849815.602
2024,80,11,11,1,334045.0176,27597##27600##27601##27608##33295##33561##33648,5142684.8214
2024,80,11,11,1,335002.9152,33981,534956.9
2024,80,11,11,1,336483.3024,33466,651630.0
2024,80,11,11,1,336657.4656,33526,256800.0
2024,80,11,11,1,336831.6288,27624##33478,1765499.768
2024,80,11,11,1,344756.0544,33983,535000.0
2024,80,11,11,1,345191.4624,27591##33474,1053950.0
2024,80,11,11,1,358602.0288,27943,1177000.0
2024,80,11,11,1,374450.88,33622,320576.175
2024,80,11,11,1,958071.7632,27618,481500.0
2024,80,14,14,1,332825.8752,33379,497999.0
2024,80,14,14,1,333957.936,33400,700000.0
2024,80,14,14,1,341359.872,33507,1012425.5672
2024,80,14,14,1,344756.0544,33368,898800.0
2024,80,14,14,1,369487.2288,33345,1500000.0
2024,87,7,7,1,32850.9636,27585##34158,788945.75
2024,87,7,7,1,77753.76,27583,325000.02
2024,87,7,7,2,78531.2976,27584,324237.52
2024,87,7,7,2,81544.2558,34142,550000.0
2024,87,9,9,2,29157.66,34154,500016.99
2024,87,9,9,2,82516.1778,34152,400000.03
2024,87,9,9,2,85626.3282,34156,399872.54
2024,87,9,9,2,88833.6708,34153,299328.86
2024,87,11,11,2,33822.8856,34131,374998.96
2024,87,11,11,2,4179.2646,27586,399991.96
2024,87,11,11,2,78531.2976,27581,399002.5
2024,87,11,11,2,81544.2558,34130,375000.0
2024,87,11,11,2,87181.4034,34127,374989.63
2024,87,11,11,2,87278.5956,27582,399979.31
2024,87,11,11,2,88833.6708,34147,499696.12
2024,87,11,11,2,90777.5148,34114,400000.0
2024,87,13,13,1,15259.1754,33315,350000.0
2024,87,13,13,1,78920.0664,33309,300000.0
2024,87,14,14,1,14676.0222,27588,600000.0
2024,87,14,14,2,78531.2976,27587,299877.32
2024,88,1,1,3,470788.36,27493,750000.0
2024,88,4,4,1,476911.33,33939,214531.0
2024,88,4,4,2,496368.768,33940,275065.1156
2024,88,4,4,2,507254.048,33937,392239.7964
2024,88,4,4,3,471332.624,33971,428185.2
2024,88,7,7,1,473781.812,33914,258600.0
2024,88,7,7,1,479360.518,27498,300000.0
2024,88,7,7,1,483442.498,27496,300000.0
2024,88,7,7,2,487524.478,33912,249000.0
2024,88,7,7,2,490381.864,33905,269999.52
2024,88,7,7,2,507254.048,33937,238420.2684
2024,88,7,7,2,508614.708,33925,248000.0
2024,88,7,7,3,470924.426,33961,499991.04
2024,88,8,8,3,471332.624,27494,2000000.0
2024,88,9,9,1,480040.848,27499,500000.0
2024,88,10,10,1,473781.812,27502,250000.0
2024,88,10,10,1,475006.406,27501,400000.0
2024,88,11,11,1,472693.284,27537,350000.0
2024,88,11,11,1,475686.736,27500,350000.0
2024,88,11,11,1,478271.99,27492,150000.19
2024,88,11,11,1,482081.838,33947,495000.0
2024,88,11,11,1,545080.396,33933,300162.0
2024,88,11,11,2,496368.768,27497##33940,500082.85439999995
2024,88,11,11,2,507254.048,33937,138437.5752
2024,88,11,11,3,471332.624,27495##33971,1142277.8
2024,98,1,1,1,10672550.3286,32958,570820.42
2024,98,1,1,1,6005820.3543,33142,350000.0
2024,98,1,1,1,6454415.6316,32952,307565.4318
2024,98,1,1,2,4224830.1489,33137##34226,2899115.308
2024,98,1,1,2,4249380.1392,33117,452445.434
2024,98,4,4,1,10219491.4167,32939,1759216.33
2024,98,4,4,1,10221723.234,32961,1457032.61
2024,98,4,4,1,10226186.8686,32969,1841787.7
2024,98,4,4,1,10241809.5897,32962,1698659.88
2024,98,4,4,1,10313227.7433,33153,1528796.74
2024,98,4,4,1,10395804.9834,33140,1184200.57
2024,98,4,4,1,10509627.6657,33097,4955831.51
2024,98,4,4,1,5476879.6542,32951,4854172.26
2024,98,4,4,1,5700061.3842,32964,2491000.0
2024,98,4,4,1,6005820.3543,33142,4650000.0
2024,98,4,4,1,6054920.3349,32970,4833751.51
2024,98,4,4,1,6454415.6316,32952,1090459.2582
2024,98,4,4,1,6496820.1603,33089,2263475.4
2024,98,4,4,1,6577165.5831,32988,960144.04
2024,98,4,4,1,9817764.3027,33030,2496066.04
2024,98,4,4,1,9833387.0238,33093,1479750.08
2024,98,4,4,1,9902573.3601,33102,2486903.84
2024,98,4,4,2,10085582.3787,33021,2459626.12
2024,98,4,4,2,4224830.1489,33137,4249840.404
2024,98,4,4,2,4240452.87,32972,2453574.2
2024,98,4,4,2,4249380.1392,33117,4072008.906
2024,98,4,4,2,4311871.0236,33068,998405.41
2024,98,4,4,2,8873705.5848,32955,1125019.51
2024,98,4,4,2,9299982.6891,32979,1825789.25
2024,98,4,4,3,5883070.4028,32946,4999695.75
2024,98,10,10,2,4224830.1489,34226,537285.868
2024,105,7,7,3,3720143.04,34042,1500000.0
2024,105,9,9,1,156050.944,27753,580000.01
2024,105,9,9,1,3770302.272,27744,600000.0
2024,105,9,9,1,3883160.544,27783,300000.0
2024,105,9,9,1,4012738.56,27748,518028.31
2024,105,9,9,1,8359.872,27768,632219.09
2024,105,9,9,2,1024084.32,27765,808564.49
2024,105,9,9,2,2074641.568,27818,623847.94
2024,105,9,9,2,720342.304,27755,738685.04
2024,105,9,9,2,724522.24,27751,635000.0
2024,1,4,4,1,21375.5123,33537,642379.14
2024,1,4,4,1,21745.1177,33570,697048.56
2024,1,4,4,1,21991.5213,33539,698546.83
2024,1,4,4,1,22792.333,33476,612000.0
2024,1,4,4,1,23100.3375,33510,557203.31
2024,1,4,4,1,24270.7546,33567,650450.68
2024,1,4,4,1,28459.6158,33475,693503.36
2024,1,4,4,1,9671.3413,33533,700000.0
2024,1,4,4,2,25194.7681,33553,737547.54
2024,1,4,4,2,25933.9789,33471,686770.0
2024,1,4,4,2,28890.8221,33584,685760.73
2024,1,4,4,2,30985.2527,33617,699389.56
2024,1,4,4,3,28829.2212,33566,863887.28
2024,1,4,4,3,8747.3278,33628,1015158.774
2024,1,10,10,1,21683.5168,33755,195802.53
2024,1,10,10,1,9116.9332,33677,494790.17
2024,1,10,10,3,8500.9242,33637,650000.0
2024,1,13,13,1,23100.3375,33629,574263.58
2024,1,13,13,1,23654.7456,33522,788740.31
2024,1,13,13,1,24393.9564,33659,497815.09
2024,1,13,13,1,25133.1672,33511,402722.95
2024,1,13,13,1,25564.3735,33532,460225.22
2024,1,13,13,3,8747.3278,33628,676772.516
2024,13,1,1,1,10737647.61,33051,119999.658
2024,13,4,4,1,10548405.48,33185,450000.0
2024,13,4,4,1,10553320.86,33014,560000.336
2024,13,4,4,1,10602474.66,32996,250000.0
2024,13,4,4,1,10668832.29,32982,150000.0
2024,13,4,4,4,10754851.44,33025,289933.1318
2024,13,6,6,1,10545947.79,33010,411000.0
2024,13,6,6,1,10668832.29,32982,112500.0
2024,13,6,6,1,10688493.81,33188,360000.0
2024,13,6,6,1,10737647.61,33051,479998.632
2024,13,6,6,1,10740105.3,33101,380000.0
2024,13,6,6,1,26543052.0,33033,275021.615
2024,13,6,6,2,10717986.09,33052,340000.0
2024,13,6,6,2,10720443.78,33132,160000.0
2024,13,6,6,2,10749936.06,33127,279999.824
2024,13,6,6,2,26597121.18,33121,89999.541
2024,13,6,6,2,27263155.17,33011,63000.0
2024,13,7,7,1,10541032.41,32986,252000.0
2024,13,7,7,1,10597559.28,33029,326000.0
2024,13,7,7,1,10663916.91,33119,214500.0
2024,13,7,7,1,10668832.29,32982,150000.0
2024,13,7,7,1,10688493.81,33188,150000.0
2024,13,7,7,1,10740105.3,33101,190000.0
2024,13,7,7,2,10720443.78,33132,60000.0
2024,13,7,7,2,26597121.18,33121,74999.6175
2024,13,9,9,1,10541032.41,32986,315000.0
2024,13,9,9,1,10668832.29,32982,112500.0
2024,13,9,9,1,10700782.26,33036,130000.1976
2024,13,9,9,1,10740105.3,33101,142500.0
2024,13,9,9,2,10720443.78,33132,100000.0
2024,13,9,9,2,10749936.06,33127,146999.9076
2024,13,9,9,2,26597121.18,33121,59999.694
2024,13,9,9,2,27263155.17,33011,81000.0
2024,13,10,10,1,10541032.41,32986,133000.0
2024,13,10,10,1,10545947.79,33010,274000.0
2024,13,10,10,1,10553320.86,33014,140000.084
2024,13,10,10,1,10597559.28,33029,489000.0
2024,13,10,10,1,10663916.91,33119,335500.0
2024,13,10,10,1,10668832.29,32982,187500.0
2024,13,10,10,1,10688493.81,33188,90000.0
2024,13,10,10,1,10700782.26,33036,370000.5624
2024,13,10,10,1,10740105.3,33101,237500.0
2024,13,10,10,1,26543052.0,33033,225017.685
2024,13,10,10,2,10717986.09,33052,60000.0
2024,13,10,10,2,10720443.78,33132,80000.0
2024,13,10,10,2,10749936.06,33127,160999.89880000002
2024,13,10,10,2,26597121.18,33121,74999.6175
2024,13,10,10,2,27263155.17,33011,78000.0
2024,13,11,11,1,10548405.48,33185,150000.0
2024,13,11,11,1,10602474.66,32996,250000.0
2024,13,11,11,1,10668832.29,32982,37500.0
2024,13,11,11,2,10749936.06,33127,111999.9296
2024,13,11,11,2,27263155.17,33011,78000.0
2024,13,11,11,4,10754851.44,33025,209951.5782
2024,18,1,1,1,336262.914,33169,85000.0
2024,18,1,1,1,337254.84,33144,187498.905
